#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0696_2_3w.pdb 0.058 32.888 5.588 0.06251 Incorrect Incorrect
allpdb0696_2_167w.pdb 0.038 32.482 5.832 0.05487 Incorrect Incorrect
allpdb0696_2_1w.pdb 0.769 2.403 1.291 0.75657 Medium Medium
allpdb0696_2_43w.pdb 0.096 35.050 6.526 0.06730 Incorrect Incorrect
allpdb0696_2_27w.pdb 0.788 2.552 1.014 0.79743 Medium Medium
allpdb0696_2_8w.pdb 0.077 36.200 9.632 0.05095 Incorrect Incorrect
allpdb0696_2_56w.pdb 0.019 28.711 6.472 0.05026 Incorrect Incorrect
allpdb0696_2_70w.pdb 0.019 27.644 6.577 0.05168 Incorrect Incorrect
allpdb0696_2_84w.pdb 0.019 60.833 11.208 0.01866 Incorrect Incorrect
allpdb0696_2_112w.pdb 0.038 59.524 10.816 0.02577 Incorrect Incorrect
allpdb0696_2_58w.pdb 0.115 28.849 6.536 0.08176 Incorrect Incorrect
allpdb0696_2_96w.pdb 0.058 32.662 5.487 0.06355 Incorrect Incorrect
allpdb0696_2_35w.pdb 0.596 10.110 1.801 0.47326 Medium Acceptable
allpdb0696_2_9w.pdb 0.135 40.499 6.553 0.07553 Incorrect Incorrect
allpdb0696_2_156w.pdb 0.077 34.202 6.285 0.06300 Incorrect Incorrect
allpdb0696_2_18w.pdb 0.692 6.981 1.630 0.58264 Medium Medium
allpdb0696_2_12w.pdb 0.615 9.610 1.499 0.51825 Medium Medium
allpdb0696_2_123w.pdb 0.135 24.009 7.243 0.09571 Incorrect Incorrect
allpdb0696_2_122w.pdb 0.038 32.800 5.957 0.05367 Incorrect Incorrect
allpdb0696_2_2w.pdb 0.019 45.579 9.658 0.02546 Incorrect Incorrect
allpdb0696_2_42w.pdb 0.731 5.177 1.065 0.70838 Medium Medium
allpdb0696_2_176w.pdb 0.058 34.776 5.934 0.05804 Incorrect Incorrect
allpdb0696_2_64w.pdb 0.019 44.149 8.309 0.02884 Incorrect Incorrect
allpdb0696_2_116w.pdb 0.135 43.171 6.467 0.07433 Incorrect Incorrect
allpdb0696_2_128w.pdb 0.038 32.675 5.488 0.05712 Incorrect Incorrect
allpdb0696_2_33w.pdb 0.077 42.711 7.548 0.05100 Incorrect Incorrect
allpdb0696_2_120w.pdb 0.019 28.157 6.641 0.05043 Incorrect Incorrect
allpdb0696_2_162w.pdb 0.058 32.885 5.451 0.06357 Incorrect Incorrect
allpdb0696_2_60w.pdb 0.154 25.897 6.260 0.10180 Incorrect Incorrect
allpdb0696_2_14w.pdb 0.000 25.902 10.318 0.03930 Incorrect Incorrect
allpdb0696_2_5w.pdb 0.077 34.383 8.249 0.05551 Incorrect Incorrect
allpdb0696_2_16w.pdb 0.000 26.148 10.002 0.03919 Incorrect Incorrect
allpdb0696_2_74w.pdb 0.712 4.906 1.236 0.68570 Medium Medium
allpdb0696_2_85w.pdb 0.019 34.006 6.007 0.04558 Incorrect Incorrect
allpdb0696_2_51w.pdb 0.154 25.719 6.118 0.10301 Incorrect Incorrect
allpdb0696_2_151w.pdb 0.096 32.817 6.052 0.07230 Incorrect Incorrect
allpdb0696_2_113w.pdb 0.000 25.862 8.865 0.04177 Incorrect Incorrect
allpdb0696_2_40w.pdb 0.154 19.327 3.920 0.14788 Acceptable Incorrect
allpdb0696_2_53w.pdb 0.615 8.395 1.434 0.54802 Medium Medium
allpdb0696_2_44w.pdb 0.115 34.363 8.683 0.06734 Incorrect Incorrect
allpdb0696_2_102w.pdb 0.000 37.851 8.868 0.02528 Incorrect Incorrect
allpdb0696_2_63w.pdb 0.712 2.513 1.084 0.76276 Medium Medium
allpdb0696_2_118w.pdb 0.654 6.867 1.249 0.61651 Medium Medium
allpdb0696_2_28w.pdb 0.115 18.453 5.652 0.11874 Incorrect Incorrect
allpdb0696_2_13w.pdb 0.038 30.199 5.471 0.06059 Incorrect Incorrect
allpdb0696_2_10w.pdb 0.000 46.686 9.644 0.01857 Incorrect Incorrect
allpdb0696_2_165w.pdb 0.096 33.154 5.661 0.07448 Incorrect Incorrect
allpdb0696_2_197w.pdb 0.115 44.039 7.106 0.06465 Incorrect Incorrect
allpdb0696_2_80w.pdb 0.000 27.904 8.030 0.03954 Incorrect Incorrect
allpdb0696_2_15w.pdb 0.423 6.568 2.958 0.41793 Acceptable Acceptable
allpdb0696_2_21w.pdb 0.058 42.633 7.504 0.04478 Incorrect Incorrect
allpdb0696_2_121w.pdb 0.038 31.412 5.467 0.05890 Incorrect Incorrect
allpdb0696_2_30w.pdb 0.019 34.701 8.684 0.03494 Incorrect Incorrect
allpdb0696_2_101w.pdb 0.058 29.438 5.479 0.06812 Incorrect Incorrect
allpdb0696_2_54w.pdb 0.058 28.786 5.676 0.06773 Incorrect Incorrect
allpdb0696_2_39w.pdb 0.096 42.334 7.290 0.05851 Incorrect Incorrect
allpdb0696_2_186w.pdb 0.019 31.955 10.148 0.03556 Incorrect Incorrect
allpdb0696_2_140w.pdb 0.000 38.236 12.941 0.02012 Incorrect Incorrect
allpdb0696_2_67w.pdb 0.058 32.808 6.207 0.05859 Incorrect Incorrect
allpdb0696_2_61w.pdb 0.000 55.857 15.395 0.01068 Incorrect Incorrect
allpdb0696_2_4w.pdb 0.077 31.926 8.279 0.05830 Incorrect Incorrect
allpdb0696_2_90w.pdb 0.000 17.139 7.229 0.07956 Incorrect Incorrect
allpdb0696_2_24w.pdb 0.000 25.213 11.197 0.03990 Incorrect Incorrect
allpdb0696_2_68w.pdb 0.000 62.329 15.114 0.00934 Incorrect Incorrect
allpdb0696_2_93w.pdb 0.019 29.680 6.184 0.05020 Incorrect Incorrect
allpdb0696_2_66w.pdb 0.096 25.118 4.117 0.10537 Incorrect Incorrect
allpdb0696_2_92w.pdb 0.019 33.748 8.306 0.03682 Incorrect Incorrect
allpdb0696_2_6w.pdb 0.000 26.358 10.299 0.03832 Incorrect Incorrect
allpdb0696_2_65w.pdb 0.019 52.710 10.321 0.02175 Incorrect Incorrect
allpdb0696_2_109w.pdb 0.019 36.127 8.826 0.03325 Incorrect Incorrect
allpdb0696_2_20w.pdb 0.019 44.014 8.229 0.02911 Incorrect Incorrect
allpdb0696_2_175w.pdb 0.019 42.410 7.575 0.03186 Incorrect Incorrect
allpdb0696_2_50w.pdb 0.115 39.337 6.745 0.06904 Incorrect Incorrect
allpdb0696_2_7w.pdb 0.135 27.159 6.645 0.09077 Incorrect Incorrect
