#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb1128_8_166w.pdb 0.084 13.655 4.615 0.15305 Incorrect Incorrect
allpdb1128_8_9w.pdb 0.096 14.464 5.088 0.14434 Incorrect Incorrect
allpdb1128_8_186w.pdb 0.096 13.787 4.825 0.15331 Incorrect Incorrect
allpdb1128_8_57w.pdb 0.084 14.086 4.785 0.14691 Incorrect Incorrect
allpdb1128_8_44w.pdb 0.096 13.928 4.821 0.15200 Incorrect Incorrect
allpdb1128_8_192w.pdb 0.096 15.434 5.171 0.13557 Incorrect Incorrect
allpdb1128_8_15w.pdb 0.120 14.175 5.011 0.15573 Incorrect Incorrect
allpdb1128_8_199w.pdb 0.145 12.606 4.259 0.18916 Incorrect Incorrect
allpdb1128_8_64w.pdb 0.096 13.907 4.895 0.15140 Incorrect Incorrect
allpdb1128_8_8w.pdb 0.096 14.222 4.847 0.14899 Incorrect Incorrect
allpdb1128_8_39w.pdb 0.108 15.214 5.187 0.14116 Incorrect Incorrect
allpdb1128_8_172w.pdb 0.096 14.446 5.103 0.14437 Incorrect Incorrect
allpdb1128_8_122w.pdb 0.120 14.713 5.229 0.14891 Incorrect Incorrect
allpdb1128_8_36w.pdb 0.108 15.540 5.462 0.13628 Incorrect Incorrect
allpdb1128_8_116w.pdb 0.120 15.408 5.239 0.14319 Incorrect Incorrect
allpdb1128_8_32w.pdb 0.072 13.795 4.885 0.14454 Incorrect Incorrect
allpdb1128_8_127w.pdb 0.120 14.115 4.911 0.15732 Incorrect Incorrect
allpdb1128_8_94w.pdb 0.120 15.475 5.046 0.14449 Incorrect Incorrect
allpdb1128_8_108w.pdb 0.120 13.683 4.716 0.16361 Incorrect Incorrect
allpdb1128_8_145w.pdb 0.120 14.213 4.913 0.15640 Incorrect Incorrect
allpdb1128_8_62w.pdb 0.145 14.233 5.051 0.16283 Incorrect Incorrect
allpdb1128_8_132w.pdb 0.108 15.601 5.632 0.13452 Incorrect Incorrect
allpdb1128_8_40w.pdb 0.120 14.735 5.213 0.14888 Incorrect Incorrect
allpdb1128_8_115w.pdb 0.108 16.193 5.482 0.13137 Incorrect Incorrect
allpdb1128_8_77w.pdb 0.120 13.812 4.713 0.16239 Incorrect Incorrect
allpdb1128_8_16w.pdb 0.133 14.044 5.311 0.15817 Incorrect Incorrect
allpdb1128_8_92w.pdb 0.133 12.990 4.235 0.18126 Incorrect Incorrect
allpdb1128_8_59w.pdb 0.145 13.936 4.830 0.16790 Incorrect Incorrect
allpdb1128_8_18w.pdb 0.096 13.276 4.489 0.16252 Incorrect Incorrect
allpdb1128_8_147w.pdb 0.120 14.435 4.927 0.15425 Incorrect Incorrect
allpdb1128_8_191w.pdb 0.120 12.975 4.295 0.17650 Incorrect Incorrect
allpdb1128_8_117w.pdb 0.133 12.817 4.312 0.18199 Incorrect Incorrect
allpdb1128_8_69w.pdb 0.120 14.493 4.984 0.15316 Incorrect Incorrect
allpdb1128_8_84w.pdb 0.108 14.877 4.877 0.14699 Incorrect Incorrect
allpdb1128_8_89w.pdb 0.120 14.600 5.102 0.15106 Incorrect Incorrect
allpdb1128_8_119w.pdb 0.120 11.950 4.159 0.19052 Incorrect Incorrect
allpdb1128_8_150w.pdb 0.096 14.870 5.377 0.13829 Incorrect Incorrect
allpdb1128_8_1w.pdb 0.120 13.952 4.867 0.15930 Incorrect Incorrect
allpdb1128_8_121w.pdb 0.108 14.717 5.144 0.14565 Incorrect Incorrect
allpdb1128_8_12w.pdb 0.133 13.721 4.648 0.16806 Incorrect Incorrect
allpdb1128_8_27w.pdb 0.133 14.124 4.768 0.16282 Incorrect Incorrect
allpdb1128_8_158w.pdb 0.108 12.545 4.318 0.17693 Incorrect Incorrect
allpdb1128_8_170w.pdb 0.096 13.555 4.984 0.15389 Incorrect Incorrect
allpdb1128_8_164w.pdb 0.108 14.708 5.493 0.14274 Incorrect Incorrect
allpdb1128_8_107w.pdb 0.120 13.504 4.600 0.16678 Incorrect Incorrect
allpdb1128_8_33w.pdb 0.096 14.919 5.221 0.13924 Incorrect Incorrect
allpdb1128_8_162w.pdb 0.096 12.623 4.796 0.16582 Incorrect Incorrect
allpdb1128_8_190w.pdb 0.120 14.999 5.506 0.14422 Incorrect Incorrect
allpdb1128_8_76w.pdb 0.096 14.686 5.783 0.13678 Incorrect Incorrect
allpdb1128_8_100w.pdb 0.120 13.685 4.725 0.16348 Incorrect Incorrect
allpdb1128_8_96w.pdb 0.133 13.066 4.601 0.17532 Incorrect Incorrect
allpdb1128_8_144w.pdb 0.108 14.519 5.050 0.14825 Incorrect Incorrect
allpdb1128_8_197w.pdb 0.120 14.379 4.940 0.15462 Incorrect Incorrect
allpdb1128_8_91w.pdb 0.120 13.386 4.702 0.16673 Incorrect Incorrect
allpdb1128_8_21w.pdb 0.133 13.181 4.702 0.17287 Incorrect Incorrect
allpdb1128_8_24w.pdb 0.120 13.792 4.713 0.16258 Incorrect Incorrect
allpdb1128_8_165w.pdb 0.120 14.271 4.924 0.15575 Incorrect Incorrect
allpdb1128_8_148w.pdb 0.096 15.395 5.310 0.13464 Incorrect Incorrect
allpdb1128_8_198w.pdb 0.133 14.953 4.865 0.15452 Incorrect Incorrect
allpdb1128_8_154w.pdb 0.096 13.701 5.129 0.15103 Incorrect Incorrect
allpdb1128_8_11w.pdb 0.133 12.780 4.548 0.17912 Incorrect Incorrect
allpdb1128_8_175w.pdb 0.108 14.693 5.021 0.14704 Incorrect Incorrect
allpdb1128_8_29w.pdb 0.133 13.750 4.822 0.16576 Incorrect Incorrect
allpdb1128_8_26w.pdb 0.145 12.710 4.302 0.18733 Incorrect Incorrect
allpdb1128_8_174w.pdb 0.133 13.512 4.663 0.16995 Incorrect Incorrect
allpdb1128_8_130w.pdb 0.096 12.966 4.557 0.16491 Incorrect Incorrect
allpdb1128_8_195w.pdb 0.133 13.374 4.730 0.17055 Incorrect Incorrect
allpdb1128_8_68w.pdb 0.133 13.072 4.450 0.17725 Incorrect Incorrect
allpdb1128_8_99w.pdb 0.120 13.549 4.771 0.16429 Incorrect Incorrect
allpdb1128_8_48w.pdb 0.133 13.649 4.748 0.16758 Incorrect Incorrect
allpdb1128_8_93w.pdb 0.108 15.195 5.289 0.14040 Incorrect Incorrect
allpdb1128_8_101w.pdb 0.120 14.374 4.699 0.15735 Incorrect Incorrect
allpdb1128_8_106w.pdb 0.145 13.503 5.298 0.16753 Incorrect Incorrect
allpdb1128_8_10w.pdb 0.108 12.227 4.169 0.18296 Incorrect Incorrect
allpdb1128_8_112w.pdb 0.133 12.050 4.181 0.19294 Incorrect Incorrect
allpdb1128_8_156w.pdb 0.120 13.748 4.727 0.16284 Incorrect Incorrect
allpdb1128_8_25w.pdb 0.096 13.603 4.848 0.15486 Incorrect Incorrect
allpdb1128_8_51w.pdb 0.108 13.946 4.734 0.15684 Incorrect Incorrect
allpdb1128_8_152w.pdb 0.133 13.026 4.332 0.17941 Incorrect Incorrect
allpdb1128_8_87w.pdb 0.133 12.385 4.193 0.18874 Incorrect Incorrect
allpdb1128_8_46w.pdb 0.133 12.673 4.386 0.18250 Incorrect Incorrect
allpdb1128_8_169w.pdb 0.120 13.134 4.573 0.17094 Incorrect Incorrect
allpdb1128_8_37w.pdb 0.084 15.328 5.855 0.12704 Incorrect Incorrect
allpdb1128_8_5w.pdb 0.145 12.378 4.417 0.18948 Incorrect Incorrect
allpdb1128_8_86w.pdb 0.120 13.560 4.534 0.16708 Incorrect Incorrect
allpdb1128_8_178w.pdb 0.133 12.217 4.196 0.19067 Incorrect Incorrect
